"fecha","mes","anio","servicio","tipo_pago","afluencia"
2022-06-10,"Junio",2022,"S/Metro","boleto",48311
2022-06-10,"Junio",2022,"S/Metro","prepago",1176
2022-06-10,"Junio",2022,"S/Metro","gratuidad",14198
2022-06-11,"Junio",2022,"S/Metro","boleto",37567
2022-06-11,"Junio",2022,"S/Metro","prepago",640
2022-06-11,"Junio",2022,"S/Metro","gratuidad",11025
2022-06-12,"Junio",2022,"S/Metro","boleto",25454
2022-06-12,"Junio",2022,"S/Metro","prepago",584
2022-06-12,"Junio",2022,"S/Metro","gratuidad",7482
2022-06-13,"Junio",2022,"S/Metro","boleto",48601
2022-06-13,"Junio",2022,"S/Metro","prepago",1226
2022-06-13,"Junio",2022,"S/Metro","gratuidad",14281
2022-06-14,"Junio",2022,"S/Metro","boleto",49513
2022-06-14,"Junio",2022,"S/Metro","prepago",1364
2022-06-14,"Junio",2022,"S/Metro","gratuidad",14560
2022-06-15,"Junio",2022,"S/Metro","boleto",52504
2022-06-15,"Junio",2022,"S/Metro","prepago",1456
2022-06-15,"Junio",2022,"S/Metro","gratuidad",15437
2022-06-16,"Junio",2022,"S/Metro","boleto",56627
2022-06-16,"Junio",2022,"S/Metro","prepago",1400
2022-06-16,"Junio",2022,"S/Metro","gratuidad",16649
2022-06-17,"Junio",2022,"S/Metro","boleto",53823
2022-06-17,"Junio",2022,"S/Metro","prepago",1419
2022-06-17,"Junio",2022,"S/Metro","gratuidad",15823
2022-06-18,"Junio",2022,"S/Metro","boleto",39636
2022-06-18,"Junio",2022,"S/Metro","prepago",746
2022-06-18,"Junio",2022,"S/Metro","gratuidad",11642
2022-06-19,"Junio",2022,"S/Metro","boleto",24635
2022-06-19,"Junio",2022,"S/Metro","prepago",622
2022-06-19,"Junio",2022,"S/Metro","gratuidad",7237
2022-06-20,"Junio",2022,"S/Metro","boleto",52032
2022-06-20,"Junio",2022,"S/Metro","prepago",1300
2022-06-20,"Junio",2022,"S/Metro","gratuidad",15306
2022-06-21,"Junio",2022,"S/Metro","boleto",53703
2022-06-21,"Junio",2022,"S/Metro","prepago",1372
2022-06-21,"Junio",2022,"S/Metro","gratuidad",15797
2022-06-22,"Junio",2022,"S/Metro","boleto",51873
2022-06-22,"Junio",2022,"S/Metro","prepago",1404
2022-06-22,"Junio",2022,"S/Metro","gratuidad",15259
2022-06-23,"Junio",2022,"S/Metro","boleto",52242
2022-06-23,"Junio",2022,"S/Metro","prepago",1363
2022-06-23,"Junio",2022,"S/Metro","gratuidad",15367
2022-06-24,"Junio",2022,"S/Metro","boleto",53503
2022-06-24,"Junio",2022,"S/Metro","prepago",1337
2022-06-24,"Junio",2022,"S/Metro","gratuidad",15730
2022-06-25,"Junio",2022,"S/Metro","boleto",38745
2022-06-25,"Junio",2022,"S/Metro","prepago",916
2022-06-25,"Junio",2022,"S/Metro","gratuidad",11386
2022-06-26,"Junio",2022,"S/Metro","boleto",25053
2022-06-26,"Junio",2022,"S/Metro","prepago",603
2022-06-26,"Junio",2022,"S/Metro","gratuidad",7360
2022-06-27,"Junio",2022,"S/Metro","boleto",50906
2022-06-27,"Junio",2022,"S/Metro","prepago",1474
2022-06-27,"Junio",2022,"S/Metro","gratuidad",14973
2022-06-28,"Junio",2022,"S/Metro","boleto",52580
2022-06-28,"Junio",2022,"S/Metro","prepago",1536
2022-06-28,"Junio",2022,"S/Metro","gratuidad",15466
2022-06-29,"Junio",2022,"S/Metro","boleto",49848
2022-06-29,"Junio",2022,"S/Metro","prepago",1553
2022-06-29,"Junio",2022,"S/Metro","gratuidad",14656
2022-06-30,"Junio",2022,"S/Metro","boleto",50243
2022-06-30,"Junio",2022,"S/Metro","prepago",1713
2022-06-30,"Junio",2022,"S/Metro","gratuidad",14788
2022-07-01,"Julio",2022,"Sevicios Temporales","boleto",4073
2022-07-01,"Julio",2022,"Sevicios Temporales","prepago",39
2022-07-01,"Julio",2022,"Sevicios Temporales","gratuidad",965
2022-07-02,"Julio",2022,"Sevicios Temporales","boleto",2882
2022-07-02,"Julio",2022,"Sevicios Temporales","prepago",18
2022-07-02,"Julio",2022,"Sevicios Temporales","gratuidad",683
2022-07-03,"Julio",2022,"Sevicios Temporales","boleto",1251
2022-07-03,"Julio",2022,"Sevicios Temporales","prepago",13
2022-07-03,"Julio",2022,"Sevicios Temporales","gratuidad",297
2022-07-04,"Julio",2022,"Sevicios Temporales","boleto",3619
2022-07-04,"Julio",2022,"Sevicios Temporales","prepago",47
2022-07-04,"Julio",2022,"Sevicios Temporales","gratuidad",857
2022-07-05,"Julio",2022,"Sevicios Temporales","boleto",3707
2022-07-05,"Julio",2022,"Sevicios Temporales","prepago",42
2022-07-05,"Julio",2022,"Sevicios Temporales","gratuidad",880
2022-07-06,"Julio",2022,"Sevicios Temporales","boleto",3901
2022-07-06,"Julio",2022,"Sevicios Temporales","prepago",57
2022-07-06,"Julio",2022,"Sevicios Temporales","gratuidad",925
2022-07-07,"Julio",2022,"Sevicios Temporales","boleto",3694
2022-07-07,"Julio",2022,"Sevicios Temporales","prepago",65
2022-07-07,"Julio",2022,"Sevicios Temporales","gratuidad",877
2022-07-08,"Julio",2022,"Sevicios Temporales","boleto",3310
2022-07-08,"Julio",2022,"Sevicios Temporales","prepago",57
2022-07-08,"Julio",2022,"Sevicios Temporales","gratuidad",786
2022-07-09,"Julio",2022,"Sevicios Temporales","boleto",2475
2022-07-09,"Julio",2022,"Sevicios Temporales","prepago",33
2022-07-09,"Julio",2022,"Sevicios Temporales","gratuidad",587
2022-07-10,"Julio",2022,"Sevicios Temporales","boleto",1508
2022-07-10,"Julio",2022,"Sevicios Temporales","prepago",43
2022-07-10,"Julio",2022,"Sevicios Temporales","gratuidad",359
2022-07-11,"Julio",2022,"Sevicios Temporales","boleto",3410
2022-07-11,"Julio",2022,"Sevicios Temporales","prepago",14
2022-07-11,"Julio",2022,"Sevicios Temporales","gratuidad",809
2022-07-12,"Julio",2022,"Sevicios Temporales","boleto",3237
2022-07-12,"Julio",2022,"Sevicios Temporales","prepago",22
2022-07-12,"Julio",2022,"Sevicios Temporales","gratuidad",767
2022-07-13,"Julio",2022,"Sevicios Temporales","boleto",2913
2022-07-13,"Julio",2022,"Sevicios Temporales","prepago",34
2022-07-13,"Julio",2022,"Sevicios Temporales","gratuidad",693
2022-07-14,"Julio",2022,"Sevicios Temporales","boleto",2827
2022-07-14,"Julio",2022,"Sevicios Temporales","prepago",10
2022-07-14,"Julio",2022,"Sevicios Temporales","gratuidad",670
2022-07-15,"Julio",2022,"Sevicios Temporales","boleto",2962
2022-07-15,"Julio",2022,"Sevicios Temporales","prepago",2
2022-07-15,"Julio",2022,"Sevicios Temporales","gratuidad",702
2022-07-16,"Julio",2022,"Sevicios Temporales","boleto",3106
2022-07-16,"Julio",2022,"Sevicios Temporales","prepago",27
2022-07-16,"Julio",2022,"Sevicios Temporales","gratuidad",736
2022-07-17,"Julio",2022,"Sevicios Temporales","boleto",1501
2022-07-17,"Julio",2022,"Sevicios Temporales","prepago",12
2022-07-17,"Julio",2022,"Sevicios Temporales","gratuidad",355
2022-07-18,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-18,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-18,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-19,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-19,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-19,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-20,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-20,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-20,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-21,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-21,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-21,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-22,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-22,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-22,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-23,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-23,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-23,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-24,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-24,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-24,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-25,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-25,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-25,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-26,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-26,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-26,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-27,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-27,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-27,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-28,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-28,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-28,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-29,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-29,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-29,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-30,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-30,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-30,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-31,"Julio",2022,"Sevicios Temporales","boleto",0
2022-07-31,"Julio",2022,"Sevicios Temporales","prepago",0
2022-07-31,"Julio",2022,"Sevicios Temporales","gratuidad",0
2022-07-01,"Julio",2022,"Atenea","boleto",14866
2022-07-01,"Julio",2022,"Atenea","prepago",52
2022-07-01,"Julio",2022,"Atenea","gratuidad",3525
2022-07-02,"Julio",2022,"Atenea","boleto",4762
2022-07-02,"Julio",2022,"Atenea","prepago",0
2022-07-02,"Julio",2022,"Atenea","gratuidad",1128
2022-07-03,"Julio",2022,"Atenea","boleto",5856
2022-07-03,"Julio",2022,"Atenea","prepago",16
2022-07-03,"Julio",2022,"Atenea","gratuidad",1387
2022-07-04,"Julio",2022,"Atenea","boleto",15834
2022-07-04,"Julio",2022,"Atenea","prepago",37
2022-07-04,"Julio",2022,"Atenea","gratuidad",3752
2022-07-05,"Julio",2022,"Atenea","boleto",17163
2022-07-05,"Julio",2022,"Atenea","prepago",63
2022-07-05,"Julio",2022,"Atenea","gratuidad",4068
2022-07-06,"Julio",2022,"Atenea","boleto",13892
2022-07-06,"Julio",2022,"Atenea","prepago",16
2022-07-06,"Julio",2022,"Atenea","gratuidad",3290
2022-07-07,"Julio",2022,"Atenea","boleto",11748
2022-07-07,"Julio",2022,"Atenea","prepago",11
2022-07-07,"Julio",2022,"Atenea","gratuidad",2782
2022-07-08,"Julio",2022,"Atenea","boleto",12885
2022-07-08,"Julio",2022,"Atenea","prepago",6
2022-07-08,"Julio",2022,"Atenea","gratuidad",3053
2022-07-09,"Julio",2022,"Atenea","boleto",5820
2022-07-09,"Julio",2022,"Atenea","prepago",8
2022-07-09,"Julio",2022,"Atenea","gratuidad",1378
2022-07-10,"Julio",2022,"Atenea","boleto",4064
2022-07-10,"Julio",2022,"Atenea","prepago",0
2022-07-10,"Julio",2022,"Atenea","gratuidad",962
2022-07-11,"Julio",2022,"Atenea","boleto",12962
2022-07-11,"Julio",2022,"Atenea","prepago",16
2022-07-11,"Julio",2022,"Atenea","gratuidad",3070
2022-07-12,"Julio",2022,"Atenea","boleto",14107
2022-07-12,"Julio",2022,"Atenea","prepago",23
2022-07-12,"Julio",2022,"Atenea","gratuidad",3341
2022-07-13,"Julio",2022,"Atenea","boleto",15213
2022-07-13,"Julio",2022,"Atenea","prepago",18
2022-07-13,"Julio",2022,"Atenea","gratuidad",3604
2022-07-14,"Julio",2022,"Atenea","boleto",15773
2022-07-14,"Julio",2022,"Atenea","prepago",0
2022-07-14,"Julio",2022,"Atenea","gratuidad",3736
2022-07-15,"Julio",2022,"Atenea","boleto",14697
2022-07-15,"Julio",2022,"Atenea","prepago",0
2022-07-15,"Julio",2022,"Atenea","gratuidad",3480
2022-07-16,"Julio",2022,"Atenea","boleto",6590
2022-07-16,"Julio",2022,"Atenea","prepago",0
2022-07-16,"Julio",2022,"Atenea","gratuidad",1561
2022-07-17,"Julio",2022,"Atenea","boleto",4464
2022-07-17,"Julio",2022,"Atenea","prepago",0
2022-07-17,"Julio",2022,"Atenea","gratuidad",1058
2022-07-18,"Julio",2022,"Atenea","boleto",15544
2022-07-18,"Julio",2022,"Atenea","prepago",0
2022-07-18,"Julio",2022,"Atenea","gratuidad",3681
2022-07-19,"Julio",2022,"Atenea","boleto",14202
2022-07-19,"Julio",2022,"Atenea","prepago",14
2022-07-19,"Julio",2022,"Atenea","gratuidad",3364
2022-07-20,"Julio",2022,"Atenea","boleto",14750
2022-07-20,"Julio",2022,"Atenea","prepago",8
2022-07-20,"Julio",2022,"Atenea","gratuidad",3493
2022-07-21,"Julio",2022,"Atenea","boleto",15283
2022-07-21,"Julio",2022,"Atenea","prepago",14
2022-07-21,"Julio",2022,"Atenea","gratuidad",3621
2022-07-22,"Julio",2022,"Atenea","boleto",13946
2022-07-22,"Julio",2022,"Atenea","prepago",15
2022-07-22,"Julio",2022,"Atenea","gratuidad",3304
2022-07-23,"Julio",2022,"Atenea","boleto",4911
2022-07-23,"Julio",2022,"Atenea","prepago",0
2022-07-23,"Julio",2022,"Atenea","gratuidad",1163
2022-07-24,"Julio",2022,"Atenea","boleto",4330
2022-07-24,"Julio",2022,"Atenea","prepago",0
2022-07-24,"Julio",2022,"Atenea","gratuidad",1026
2022-07-25,"Julio",2022,"Atenea","boleto",14437
2022-07-25,"Julio",2022,"Atenea","prepago",11
2022-07-25,"Julio",2022,"Atenea","gratuidad",3422
2022-07-26,"Julio",2022,"Atenea","boleto",13057
2022-07-26,"Julio",2022,"Atenea","prepago",9
2022-07-26,"Julio",2022,"Atenea","gratuidad",3095
2022-07-27,"Julio",2022,"Atenea","boleto",12313
2022-07-27,"Julio",2022,"Atenea","prepago",2
2022-07-27,"Julio",2022,"Atenea","gratuidad",2916
2022-07-28,"Julio",2022,"Atenea","boleto",12223
2022-07-28,"Julio",2022,"Atenea","prepago",0
2022-07-28,"Julio",2022,"Atenea","gratuidad",2895
2022-07-29,"Julio",2022,"Atenea","boleto",11747
2022-07-29,"Julio",2022,"Atenea","prepago",4
2022-07-29,"Julio",2022,"Atenea","gratuidad",2783
2022-07-30,"Julio",2022,"Atenea","boleto",5861
2022-07-30,"Julio",2022,"Atenea","prepago",0
2022-07-30,"Julio",2022,"Atenea","gratuidad",1388
2022-07-31,"Julio",2022,"Atenea","boleto",4341
2022-07-31,"Julio",2022,"Atenea","prepago",0
2022-07-31,"Julio",2022,"Atenea","gratuidad",1028
2022-07-01,"Julio",2022,"Ecoatenea","boleto",477
2022-07-01,"Julio",2022,"Ecoatenea","prepago",75
2022-07-01,"Julio",2022,"Ecoatenea","gratuidad",113
2022-07-02,"Julio",2022,"Ecoatenea","boleto",0
2022-07-02,"Julio",2022,"Ecoatenea","prepago",0
2022-07-02,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-03,"Julio",2022,"Ecoatenea","boleto",377
2022-07-03,"Julio",2022,"Ecoatenea","prepago",71
2022-07-03,"Julio",2022,"Ecoatenea","gratuidad",89
2022-07-04,"Julio",2022,"Ecoatenea","boleto",468
2022-07-04,"Julio",2022,"Ecoatenea","prepago",67
2022-07-04,"Julio",2022,"Ecoatenea","gratuidad",112
2022-07-05,"Julio",2022,"Ecoatenea","boleto",418
2022-07-05,"Julio",2022,"Ecoatenea","prepago",55
2022-07-05,"Julio",2022,"Ecoatenea","gratuidad",100
2022-07-06,"Julio",2022,"Ecoatenea","boleto",641
2022-07-06,"Julio",2022,"Ecoatenea","prepago",83
2022-07-06,"Julio",2022,"Ecoatenea","gratuidad",153
2022-07-07,"Julio",2022,"Ecoatenea","boleto",698
2022-07-07,"Julio",2022,"Ecoatenea","prepago",126
2022-07-07,"Julio",2022,"Ecoatenea","gratuidad",165
2022-07-08,"Julio",2022,"Ecoatenea","boleto",833
2022-07-08,"Julio",2022,"Ecoatenea","prepago",66
2022-07-08,"Julio",2022,"Ecoatenea","gratuidad",197
2022-07-09,"Julio",2022,"Ecoatenea","boleto",0
2022-07-09,"Julio",2022,"Ecoatenea","prepago",0
2022-07-09,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-10,"Julio",2022,"Ecoatenea","boleto",0
2022-07-10,"Julio",2022,"Ecoatenea","prepago",0
2022-07-10,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-11,"Julio",2022,"Ecoatenea","boleto",0
2022-07-11,"Julio",2022,"Ecoatenea","prepago",0
2022-07-11,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-12,"Julio",2022,"Ecoatenea","boleto",0
2022-07-12,"Julio",2022,"Ecoatenea","prepago",0
2022-07-12,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-13,"Julio",2022,"Ecoatenea","boleto",350
2022-07-13,"Julio",2022,"Ecoatenea","prepago",40
2022-07-13,"Julio",2022,"Ecoatenea","gratuidad",83
2022-07-14,"Julio",2022,"Ecoatenea","boleto",418
2022-07-14,"Julio",2022,"Ecoatenea","prepago",48
2022-07-14,"Julio",2022,"Ecoatenea","gratuidad",99
2022-07-15,"Julio",2022,"Ecoatenea","boleto",408
2022-07-15,"Julio",2022,"Ecoatenea","prepago",34
2022-07-15,"Julio",2022,"Ecoatenea","gratuidad",97
2022-07-16,"Julio",2022,"Ecoatenea","boleto",0
2022-07-16,"Julio",2022,"Ecoatenea","prepago",0
2022-07-16,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-17,"Julio",2022,"Ecoatenea","boleto",0
2022-07-17,"Julio",2022,"Ecoatenea","prepago",0
2022-07-17,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-18,"Julio",2022,"Ecoatenea","boleto",397
2022-07-18,"Julio",2022,"Ecoatenea","prepago",36
2022-07-18,"Julio",2022,"Ecoatenea","gratuidad",96
2022-07-19,"Julio",2022,"Ecoatenea","boleto",540
2022-07-19,"Julio",2022,"Ecoatenea","prepago",75
2022-07-19,"Julio",2022,"Ecoatenea","gratuidad",130
2022-07-20,"Julio",2022,"Ecoatenea","boleto",497
2022-07-20,"Julio",2022,"Ecoatenea","prepago",85
2022-07-20,"Julio",2022,"Ecoatenea","gratuidad",119
2022-07-21,"Julio",2022,"Ecoatenea","boleto",491
2022-07-21,"Julio",2022,"Ecoatenea","prepago",67
2022-07-21,"Julio",2022,"Ecoatenea","gratuidad",116
2022-07-22,"Julio",2022,"Ecoatenea","boleto",428
2022-07-22,"Julio",2022,"Ecoatenea","prepago",56
2022-07-22,"Julio",2022,"Ecoatenea","gratuidad",103
2022-07-23,"Julio",2022,"Ecoatenea","boleto",686
2022-07-23,"Julio",2022,"Ecoatenea","prepago",76
2022-07-23,"Julio",2022,"Ecoatenea","gratuidad",162
2022-07-24,"Julio",2022,"Ecoatenea","boleto",0
2022-07-24,"Julio",2022,"Ecoatenea","prepago",0
2022-07-24,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-25,"Julio",2022,"Ecoatenea","boleto",379
2022-07-25,"Julio",2022,"Ecoatenea","prepago",39
2022-07-25,"Julio",2022,"Ecoatenea","gratuidad",90
2022-07-26,"Julio",2022,"Ecoatenea","boleto",237
2022-07-26,"Julio",2022,"Ecoatenea","prepago",39
2022-07-26,"Julio",2022,"Ecoatenea","gratuidad",56
2022-07-27,"Julio",2022,"Ecoatenea","boleto",426
2022-07-27,"Julio",2022,"Ecoatenea","prepago",37
2022-07-27,"Julio",2022,"Ecoatenea","gratuidad",103
2022-07-28,"Julio",2022,"Ecoatenea","boleto",417
2022-07-28,"Julio",2022,"Ecoatenea","prepago",55
2022-07-28,"Julio",2022,"Ecoatenea","gratuidad",99
2022-07-29,"Julio",2022,"Ecoatenea","boleto",414
2022-07-29,"Julio",2022,"Ecoatenea","prepago",39
2022-07-29,"Julio",2022,"Ecoatenea","gratuidad",99
2022-07-30,"Julio",2022,"Ecoatenea","boleto",0
2022-07-30,"Julio",2022,"Ecoatenea","prepago",0
2022-07-30,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-31,"Julio",2022,"Ecoatenea","boleto",0
2022-07-31,"Julio",2022,"Ecoatenea","prepago",0
2022-07-31,"Julio",2022,"Ecoatenea","gratuidad",0
2022-07-01,"Julio",2022,"Ecobús","boleto",29937
2022-07-01,"Julio",2022,"Ecobús","prepago",2263
2022-07-01,"Julio",2022,"Ecobús","gratuidad",7123
2022-07-02,"Julio",2022,"Ecobús","boleto",20080
2022-07-02,"Julio",2022,"Ecobús","prepago",1468
2022-07-02,"Julio",2022,"Ecobús","gratuidad",4766
2022-07-03,"Julio",2022,"Ecobús","boleto",13140
2022-07-03,"Julio",2022,"Ecobús","prepago",1022
2022-07-03,"Julio",2022,"Ecobús","gratuidad",3128
2022-07-04,"Julio",2022,"Ecobús","boleto",28925
2022-07-04,"Julio",2022,"Ecobús","prepago",2360
2022-07-04,"Julio",2022,"Ecobús","gratuidad",6875
2022-07-05,"Julio",2022,"Ecobús","boleto",29122
2022-07-05,"Julio",2022,"Ecobús","prepago",2378
2022-07-05,"Julio",2022,"Ecobús","gratuidad",6927
2022-07-06,"Julio",2022,"Ecobús","boleto",26431
2022-07-06,"Julio",2022,"Ecobús","prepago",2114
2022-07-06,"Julio",2022,"Ecobús","gratuidad",6279
2022-07-07,"Julio",2022,"Ecobús","boleto",26820
2022-07-07,"Julio",2022,"Ecobús","prepago",2109
2022-07-07,"Julio",2022,"Ecobús","gratuidad",6377
2022-07-08,"Julio",2022,"Ecobús","boleto",29229
2022-07-08,"Julio",2022,"Ecobús","prepago",2032
2022-07-08,"Julio",2022,"Ecobús","gratuidad",6944
2022-07-09,"Julio",2022,"Ecobús","boleto",17174
2022-07-09,"Julio",2022,"Ecobús","prepago",1212
2022-07-09,"Julio",2022,"Ecobús","gratuidad",4077
2022-07-10,"Julio",2022,"Ecobús","boleto",9835
2022-07-10,"Julio",2022,"Ecobús","prepago",688
2022-07-10,"Julio",2022,"Ecobús","gratuidad",2350
2022-07-11,"Julio",2022,"Ecobús","boleto",22564
2022-07-11,"Julio",2022,"Ecobús","prepago",1709
2022-07-11,"Julio",2022,"Ecobús","gratuidad",5370
2022-07-12,"Julio",2022,"Ecobús","boleto",20210
2022-07-12,"Julio",2022,"Ecobús","prepago",1507
2022-07-12,"Julio",2022,"Ecobús","gratuidad",4800
2022-07-13,"Julio",2022,"Ecobús","boleto",25297
2022-07-13,"Julio",2022,"Ecobús","prepago",1541
2022-07-13,"Julio",2022,"Ecobús","gratuidad",6012
2022-07-14,"Julio",2022,"Ecobús","boleto",24286
2022-07-14,"Julio",2022,"Ecobús","prepago",1911
2022-07-14,"Julio",2022,"Ecobús","gratuidad",5775
2022-07-15,"Julio",2022,"Ecobús","boleto",25584
2022-07-15,"Julio",2022,"Ecobús","prepago",1842
2022-07-15,"Julio",2022,"Ecobús","gratuidad",6083
2022-07-16,"Julio",2022,"Ecobús","boleto",16958
2022-07-16,"Julio",2022,"Ecobús","prepago",1046
2022-07-16,"Julio",2022,"Ecobús","gratuidad",4027
2022-07-17,"Julio",2022,"Ecobús","boleto",10835
2022-07-17,"Julio",2022,"Ecobús","prepago",683
2022-07-17,"Julio",2022,"Ecobús","gratuidad",2573
2022-07-18,"Julio",2022,"Ecobús","boleto",23527
2022-07-18,"Julio",2022,"Ecobús","prepago",1862
2022-07-18,"Julio",2022,"Ecobús","gratuidad",5596
2022-07-19,"Julio",2022,"Ecobús","boleto",23444
2022-07-19,"Julio",2022,"Ecobús","prepago",1559
2022-07-19,"Julio",2022,"Ecobús","gratuidad",5570
2022-07-20,"Julio",2022,"Ecobús","boleto",26419
2022-07-20,"Julio",2022,"Ecobús","prepago",2044
2022-07-20,"Julio",2022,"Ecobús","gratuidad",6284
2022-07-21,"Julio",2022,"Ecobús","boleto",26439
2022-07-21,"Julio",2022,"Ecobús","prepago",1943
2022-07-21,"Julio",2022,"Ecobús","gratuidad",6286
2022-07-22,"Julio",2022,"Ecobús","boleto",25987
2022-07-22,"Julio",2022,"Ecobús","prepago",2026
2022-07-22,"Julio",2022,"Ecobús","gratuidad",6177
2022-07-23,"Julio",2022,"Ecobús","boleto",17523
2022-07-23,"Julio",2022,"Ecobús","prepago",1062
2022-07-23,"Julio",2022,"Ecobús","gratuidad",4163
2022-07-24,"Julio",2022,"Ecobús","boleto",11635
2022-07-24,"Julio",2022,"Ecobús","prepago",710
2022-07-24,"Julio",2022,"Ecobús","gratuidad",2763
2022-07-25,"Julio",2022,"Ecobús","boleto",26220
2022-07-25,"Julio",2022,"Ecobús","prepago",2000
2022-07-25,"Julio",2022,"Ecobús","gratuidad",6240
2022-07-26,"Julio",2022,"Ecobús","boleto",26616
2022-07-26,"Julio",2022,"Ecobús","prepago",2239
2022-07-26,"Julio",2022,"Ecobús","gratuidad",6327
2022-07-27,"Julio",2022,"Ecobús","boleto",27644
2022-07-27,"Julio",2022,"Ecobús","prepago",2111
2022-07-27,"Julio",2022,"Ecobús","gratuidad",6575
2022-07-28,"Julio",2022,"Ecobús","boleto",26680
2022-07-28,"Julio",2022,"Ecobús","prepago",1976
2022-07-28,"Julio",2022,"Ecobús","gratuidad",6351
2022-07-29,"Julio",2022,"Ecobús","boleto",27088
2022-07-29,"Julio",2022,"Ecobús","prepago",1886
2022-07-29,"Julio",2022,"Ecobús","gratuidad",6435
2022-07-30,"Julio",2022,"Ecobús","boleto",18246
2022-07-30,"Julio",2022,"Ecobús","prepago",1065
2022-07-30,"Julio",2022,"Ecobús","gratuidad",4339
2022-07-31,"Julio",2022,"Ecobús","boleto",12808
2022-07-31,"Julio",2022,"Ecobús","prepago",690
2022-07-31,"Julio",2022,"Ecobús","gratuidad",3046
2022-07-01,"Julio",2022,"Expdirecto","boleto",2327
2022-07-01,"Julio",2022,"Expdirecto","prepago",323
2022-07-01,"Julio",2022,"Expdirecto","gratuidad",555
2022-07-02,"Julio",2022,"Expdirecto","boleto",752
2022-07-02,"Julio",2022,"Expdirecto","prepago",50
2022-07-02,"Julio",2022,"Expdirecto","gratuidad",181
2022-07-03,"Julio",2022,"Expdirecto","boleto",295
2022-07-03,"Julio",2022,"Expdirecto","prepago",0
2022-07-03,"Julio",2022,"Expdirecto","gratuidad",70
2022-07-04,"Julio",2022,"Expdirecto","boleto",2762
2022-07-04,"Julio",2022,"Expdirecto","prepago",341
2022-07-04,"Julio",2022,"Expdirecto","gratuidad",660
2022-07-05,"Julio",2022,"Expdirecto","boleto",2782
2022-07-05,"Julio",2022,"Expdirecto","prepago",419
2022-07-05,"Julio",2022,"Expdirecto","gratuidad",663
2022-07-06,"Julio",2022,"Expdirecto","boleto",2791
2022-07-06,"Julio",2022,"Expdirecto","prepago",381
2022-07-06,"Julio",2022,"Expdirecto","gratuidad",664
2022-07-07,"Julio",2022,"Expdirecto","boleto",2770
2022-07-07,"Julio",2022,"Expdirecto","prepago",425
2022-07-07,"Julio",2022,"Expdirecto","gratuidad",659
2022-07-08,"Julio",2022,"Expdirecto","boleto",2525
2022-07-08,"Julio",2022,"Expdirecto","prepago",342
2022-07-08,"Julio",2022,"Expdirecto","gratuidad",601
2022-07-09,"Julio",2022,"Expdirecto","boleto",643
2022-07-09,"Julio",2022,"Expdirecto","prepago",42
2022-07-09,"Julio",2022,"Expdirecto","gratuidad",152
